Rep Code,Route,Customer Code,Customer Name,SalesX,Sale,Lgsale,GP,GPX,Loggp,GppeX,Gpperc,Month
RAJEN,Collection,GND-01, GININDA CC T/A GND CATERING SERVICES,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Richards Bay,SAA-04,121 SAI BN COMBINED CLUB,30311,30310.999999999993,10.319265961919356,6988.6300000000065,6988.63,8.852039821740929,0.2305641516281218,0.2305641516281218,April
RAJEN,Local,THR-02,3 ON LUMSDEN (PTY) LTD (EMAKHOSINI ),0,2.718281828459045,1.0,1.0,-,0.0,0,0.0,April
RAJEN,South Coast,SAA-03,ABS KZN COMMERCIALIZATION,191513,191512.9999999999,12.16271097041624,33951.969999999994,33951.97,10.432702157812942,0.17728284763958582,0.17728284763958582,April
RAJEN,Collection,ACE-01,ACE'S KITCHEN,7313,7312.9999999999945,8.89740886527095,1414.8700000000003,1414.87,7.254792933065255,0.19347326678517707,0.19347326678517707,April
SHIR,Collection,KWI-01,ACORNS&OAKTREE- KWIKSPAR BALLITO VILLAGE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KAM,Richards Bay,SOB-01,ADRIAAN LOUW - 5O BE LOUW,2589,2589.0000000000005,7.859026979751538,715.1700000000002,715.17,6.572520276670809,0.276234067207416,0.276234067207416,April
SHIR,DBN CBD,ONO-01,AFRICAN HOTEL DEVELOPMENT DURBAN PTY LTD,5254,5254.000000000003,8.566744970245486,957.7200000000001,957.72,6.864555459675918,0.18228397411496003,0.18228397411496,April
LUC,Local,AMS-02,AFRICAN MARINE SOLUTIONS GROUP (PTY) LTD,67531,67530.99999999999,11.120342030692624,15271.840000000006,15271.84,9.633765888661337,0.22614562201063215,0.22614562201063212,April
RAJEN,Umhlanga,ALF-01,AL FIRENZE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Balito,AL-04,AL PESCATORE SEAFOOD RESTAURANT,5712,5711.9999999999945,8.65032450401942,817.79,817.79,6.706605579927191,0.1431705182072829,0.1431705182072829,April
RAJEN,DBN CBD,ALA-02,ALAWILL INVESTMENTS T/A TROPICANA HOTEL,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Collection,LIN-01,ALBATROSS PROVISIONING -LINK SHIP CHANDL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Local,ALP-02,ALPHA BRANDS,4807,4807.0,8.47782846789396,892.6599999999996,892.66,6.794205769295225,0.18570002080299564,0.18570002080299566,April
LUC,Umhlanga,AMD-01,AMDALE INVESTMENTS T/A PHOENIX EXPRESS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Umhlanga,LUP-09,AMICO CHEF (PTY) LTD -LUPA DURBAN NORTH,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Local,AUT-01,AND GROUP T/A AUTHENTIQ RESTAURANT,30189,30188.999999999975,10.315232898601442,5467.590000000003,5467.59,8.606593213320794,0.18111199443505913,0.18111199443505915,April
SHIR,Local,ANT-01,ANTIQUES CAFE,7504,7503.9999999999945,8.92319149068606,1302.2999999999995,1302.3,7.171887210973657,0.17354744136460554,0.17354744136460556,April
SHIR,South Coast,ARE-01,ARENA PARK SECONDARY SCHOOL,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
SHIR,Collection,ARG-04,ARGENTO TRADING 67 CC -THATCHERS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,DBN CBD,ARG-02,ARGENTO TRADING 67 CC- THE JOINT B/FRONT,8466,8466.000000000007,9.04381342108087,1808.5700000000004,1808.57,7.500291756753127,0.21362745098039215,0.21362745098039218,April
KAM,DBN CBD,ASH-01,ASSOCIATED HOSTS CATERING,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,South Coast,AUR-01,AURA ON MARGATE BEACH,4885,4884.999999999998,8.493924564476883,701.7400000000001,701.74,6.553562965051396,0.1436519959058342,0.1436519959058342,April
RAJEN,Balito,AWE-02,AWE FOODS (PTY ) LTD-RED DELI BALLITO,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,AWE-08,AWE FOODS -BALLITO VILLAGE CAFE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Umhlanga,AWE-06,AWE FOODS -CRAWFORD COLLEGE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Umhlanga,AWE-04,AWE FOODS EAT STREET CRAWFORD PREP LA LU,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Local,AWE-01,AWE FOODS -EAT STREET DBN GIRL COLLEGE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Umhlanga,AWE-03,AWE FOODS -RED DELI UMHLANGA COLLEGE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Balito,AWE-05,AWE FOODS-EAT FRESH BALLITO HILLS,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Balito,AWE-07,AWE FOODS-EATSTREET CRAWFORD NORTH COAST,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
KAM,Collection,AZI-01,AZIKHO COSMETICS T/A AZIKHO,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,PMB,SIX-01,BADEN 68 INDUSTRIES T/A 68 ON MAIN,18317,18317.0,9.815584869360217,3736.699999999998,3736.7,8.225958147964908,0.2040017470109734,0.20400174701097343,April
RAJEN,Local,BAD-01,BADGERS COFFEE SHOP,6336,6335.999999999997,8.754002933494261,1017.5300000000004,1017.53,6.925133400911589,0.16059501262626263,0.16059501262626263,April
KAM,Collection,BAL-02,BALLITO FOOD ENTERPRISES -LIFESTYLE SPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KIM,PMB,BAN-09,BANGKOK WOK SIZZLERS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KAM,Umhlanga,BAR-02,BARTHOS  FISH CO.,1764,1764.0000000000005,7.475339236566737,327.6000000000001,327.6,5.791793351978915,0.18571428571428572,0.18571428571428572,April
SHIR,DBN CBD,BAY-02,BAYSIDE HOTEL MANAGEMENT (PTY)LTD,16808,16808.000000000007,9.729610242524837,3092.3800000000015,3092.38,8.036696299956773,0.18398262732032367,0.18398262732032367,April
SHIR,Balito,BEA-06,BEACHCOMBER LIQUORS/LA MERCY BEACH HOTEL,3707,3707.0,8.217978203150732,681.3900000000001,681.39,6.524134829451435,0.18381170758025356,0.18381170758025356,April
LUC,Collection,BEI-02,BEIS CONSULTING (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
CHAR,Collection,BEL-08,BELIS DIBS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KAM,Collection,MEA-02,BELIZA VERMAAK T/A MEAT BRU,3002,3002.0000000000023,8.007034012193408,604.1999999999998,604.2,6.403905268952571,0.20126582278481014,0.20126582278481012,April
SHIR,South Coast,BER-03,BERRY CRAFTY (PTY) LTD,4526,4526.000000000004,8.417593826193484,909.0200000000001,909.02,6.812367096135654,0.20084401237295624,0.20084401237295627,April
SHIR,Local,DUK-01,BERTOUA CAFE (PTY) LTD T/A DUKKAH,46335,46335.00000000004,10.743652894020792,8253.920000000007,8253.92,9.018443517995143,0.1781357505125715,0.1781357505125715,April
SHIR,Umhlanga,BEV-01,BEVERLEY HILLS HOTEL,58654,58653.99999999995,10.979411052949546,13785.039999999997,13785.04,9.531339225158439,0.23502301633307193,0.23502301633307193,April
SHIR,Umhlanga,BIR-01,BIRDS TEA AND COFFEE,3144,3143.9999999999977,8.053251153549096,923.9599999999997,923.96,6.828668780661353,0.29388040712468194,0.29388040712468194,April
ANA,PMB,BLA-05,BLACK OLIVE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Local,BLE-01,BLEU BERRI CONCEPT CATERERS,7708,7708.000000000001,8.950014029534257,1630.7600000000004,1630.76,7.396801442805189,0.21156720290607162,0.2115672029060716,April
SHIR,DBN CBD,BLU-03,BLUE WATERS HOTEL,17750,17750.000000000007,9.784140794903562,2398.230000000001,2398.23,7.782486244249128,0.13511154929577465,0.13511154929577462,April
KAM,Local,BLU-04,BLUE ZOO,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
JUS,Collection,SPA-08,BLUFF SUPERSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,PMB,BOM-02,BOMBAY CURRY DEN EXTENSION,6857,6856.999999999999,8.833025307284364,1470.2000000000003,1470.2,7.293153724939987,0.2144086335131982,0.2144086335131982,April
RAJEN,Upper Highway,BOX-01,BOXER SUPERSTORES PTY LTD.,4503,4503.000000000001,8.412499120301572,1041.86,1041.86,6.948762856280843,0.23137019764601374,0.23137019764601374,April
SHIR,Local,BRE-05,BREAD ARTISAN BAKERY AND BISTRO,871,871.0000000000001,6.769641976852503,186.85999999999993,186.86,5.230359673364809,0.2145350172215844,0.21453501722158444,April
RAJEN,Umhlanga,BRI-03,BRITANNIA HOTEL CC,1200,1200.0,7.090076835776092,201.59,201.59,5.306235931792332,0.16799166666666668,0.1679916666666667,April
KAM,Collection,BUR-02,BURNHAM HOUSE  B & B,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Upper Highway,BUT-04,BUTLERS RESTAURANT HILLCREST,26539,26538.999999999996,10.186370628201196,4483.049999999998,4483.05,8.408058897338837,0.1689230943140284,0.1689230943140284,April
RAJEN,Collection,OTT-01,BUZLINE DYNAMIC T/A OTTWA SEAFOOD MARKET,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KAM,Local,CNS-01,C.N.S FOODS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Upper Highway,OSC-05,CAFE GITANO  T/A OSCARS CAFE HILLCREST,999,999.0000000000003,6.906754778648554,338.92000000000013,338.92,5.825764091330264,0.33925925925925926,0.33925925925925926,April
SHIR,Umhlanga,CAF-07,CAFE ITALIA EXPRESS-RIVERSIDE,7272,7272.000000000002,8.891786635857315,1238.1299999999999,1238.13,7.1213574558091235,0.17025990099009902,0.17025990099009902,April
KAM,Umhlanga,CAF-16,CAFE LA PLAGE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Umhlanga,CAF-20,CAFE MAYFAIR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Upper Highway,CAF-23,CAFE MAYFAIR HILLCREST,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
SHIR,Upper Highway,CAF-25,CAFE MAYFAIR WESTVILLE (PTY) LTD,1140,1140.0000000000005,7.038783541388542,173.05000000000004,173.05,5.1535805700813535,0.1517982456140351,0.1517982456140351,April
KAM,Collection,CAF-19,CAFE SALT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KAM,Umhlanga,CH-02,CAFE SPICE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Local,CAI-01,CAISTER LODGE,40230,40230.000000000015,10.602368264943834,7241.020000000003,7241.02,8.887517359434447,0.17999055431270197,0.17999055431270197,April
SHIR,Umhlanga,RIV-01,CALETA (PTY) LTD-RIVERSIDE SPAR AND TOPS,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Umhlanga,RIV-05,CALETA (PTY) LTD-RIVERSIDE SPAR AND TOPS,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
JUS,Collection,SPA-04,CAMPERDOWN SUPERSPAR,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Balito,CAN-02,CANELANDS BEACH CLUB AND SPA (PTY)LTD,9398,9397.999999999995,9.14825217966276,2405.9299999999994,2405.93,7.78569180217955,0.2560044690359651,0.2560044690359651,April
SHIR,Upper Highway,CAP-09,CAPE HOUSE CAFE (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Local,CAP-05,CAPPELLO FLORIDA ROAD,4031,4031.0000000000014,8.301769763117166,872.88,872.88,6.771798089346843,0.21654180104192508,0.2165418010419251,April
SHIR,Balito,CAT-01,CAPTAIN FINE FISH,18377,18377.0,9.818855161695424,4100.060000000001,4100.06,8.318756886731663,0.22310823311748385,0.22310823311748385,April
SHIR,Upper Highway,CAR-03,CARELINE CRISIS AND TRAUMA CENTRE,2415,2414.999999999999,7.789454566086673,573.8399999999998,573.84,6.352350611818179,0.23761490683229816,0.23761490683229816,April
KAM,Collection,CAS-05,CASH SALE - FOR RETAIL SHOP,89980,89980.00000000007,11.407342702395164,19541.130000000012,19541.13,9.880276754016798,0.21717192709490998,0.21717192709490998,April
KAM,Collection,CAS-01,CASH SALES,53686,53685.999999999956,10.890907538871803,10507.600000000004,10507.6,9.259854083845644,0.19572327981224155,0.19572327981224152,April
ANA,Drakensberg,CAT-04,CATHEDRAL PEAK HOTEL,57429,57429.000000000015,10.958304681204567,15335.559999999992,15335.56,9.637929593651402,0.26703512162844556,0.26703512162844556,April
KAM,Collection,CEN-03,CENTRAL FOOD SOLUTIONS,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Balito,CHA-05,CHABAD OF THE NORTH COAST,910,909.9999999999999,6.813444599510896,190.0,190,5.247024072160486,0.2087912087912088,0.2087912087912088,April
ANA,Drakensberg,CHA-12,CHAMPAGNE CASTLE HOTEL,28883,28882.99999999999,10.271008465728148,8876.990000000003,8876.99,9.091217814560983,0.30734307378042447,0.3073430737804244,April
ANA,Drakensberg,CHA-11,CHAMPAGNE SPORTS RESORT (PTY) LTD,35011,35010.99999999999,10.463417576808427,6860.970000000005,6860.97,8.833604110140886,0.19596612493216417,0.19596612493216414,April
RAJEN,Local,CHA-03,CHANDLING INTERNATIONAL (PTY)LTD,4361,4361.0,8.380456667842767,762.2000000000003,762.2,6.63620898843976,0.17477642742490257,0.17477642742490257,April
SHIR,Local,CHA-08,CHARLIES BISTRO/CAFE,10168,10168.000000000004,9.22700081286929,1858.2800000000004,1858.28,7.5274066076968005,0.18275767112509836,0.18275767112509833,April
RAJEN,Collection,CHI-08,CHILL & GRILL,1676,1675.9999999999998,7.424165281042028,311.67,311.67,5.74194493575055,0.18596062052505968,0.18596062052505968,April
RAJEN,Local,CHI-07,CHILLI CHOCOLATE CHEFS (PTY) LTD,9829,9829.000000000005,9.19309247856663,2036.5199999999995,2036.52,7.618997747811174,0.20719503510021364,0.20719503510021361,April
SHIR,Upper Highway,BLO-03,CIANAM TRADING104 T/A THE LIBRARY BISTRO,478,478.0000000000002,6.169610732491456,58.48000000000002,58.48,4.068684815441523,0.12234309623430961,0.12234309623430961,April
KAM,Balito,CIN-01,CINDYS FRESH PRODUCE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KAM,Collection,CIT-01,CITY LODGE GROUP T/A TOWN LODGE UMHLANGA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,PMB,COA-07,COACH HOUSE,1352,1352.0000000000005,7.20934025660291,186.6599999999999,186.66,5.2292887801376,0.13806213017751479,0.13806213017751479,April
RAJEN,DBN CBD,COA-04,COASTLANDS CONVENTION CENTRE,4598,4598.000000000001,8.433376705323127,803.1400000000003,803.14,6.688529044951973,0.1746715963462375,0.1746715963462375,April
RAJEN,Umhlanga,COA-02,COASTLANDS HOTEL UMHLANGA,81251,81250.99999999994,11.305298407808552,12270.729999999994,12270.73,9.414972030637744,0.15102251049217855,0.15102251049217855,April
RAJEN,Local,COA-03,COASTLANDS ON THE RIDGE,90649,90649.00000000006,11.414750184682548,12215.979999999996,12215.98,9.41050020970001,0.1347613321713422,0.1347613321713422,April
KAM,Collection,COF-05,COFFEETANK (PTY) LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KAM,Local,COM-02,COMIDA RESTAURANT,1268,1267.9999999999998,7.145196134997171,251.15000000000006,251.15,5.526050370196054,0.1980678233438486,0.19806782334384862,April
SHIR,Balito,CON-03,CONCHA CAFE,2830,2830.000000000001,7.948031990637284,494.35999999999984,494.36,6.203263996721534,0.17468551236749116,0.17468551236749116,April
SHIR,Collection,OAK-01,COOL IDEAS 1249 CC -OAK PARK S.STATION,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Local,LAD-01,Creative Nation Food Co T/A LADY TIFFIN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,PMB,CRO-02,CROSSWAYS HILTON,17711,17710.999999999993,9.781941194456632,3678.919999999999,3678.92,8.210374509828934,0.20771949635819548,0.2077194963581955,April
SHIR,DBN CBD,CUB-02,CUBA BLACK -MOSES MABHIDA STADIUM,44022,44022.00000000001,10.69244478794205,10146.64,10146.64,9.224897895183165,0.23049020944073417,0.23049020944073417,April
RAJEN,Local,CUB-01,CUBANA LOUNGE,6240,6240.000000000003,8.738735461363474,1440.0000000000005,1440,7.272398392570047,0.23076923076923078,0.23076923076923078,April
SHIR,Local,GLO-01,CUPPA CHINO (PTY) LTD GLORIA JEANS COFFE,288,288.00000000000006,5.662960480135946,62.24000000000002,62.24,4.130997879870137,0.21611111111111111,0.21611111111111111,April
SHIR,Umhlanga,DAR-02,DARUMA UMHLANGA (PTY) LTD,20708,20708.00000000001,9.938275378021793,3105.8900000000017,3105.89,8.041055587756318,0.14998502994011975,0.14998502994011975,April
KAM,Local,DEL-04,DELAGOA BAY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Local,DAL-01,DELFI GREEK RESTAURANT,70423,70423.00000000003,11.16227519333528,13789.929999999995,13789.93,9.531693894632332,0.19581571361629013,0.19581571361629013,April
KAM,PMB,DEL-07,DELI EXPRESS,390,390.00000000000006,5.966146739123692,70.00000000000003,70,4.248495242049359,0.1794871794871795,0.1794871794871795,April
RAJEN,Local,DEL-01,DELICIOUS WINDERMERE - CLOSED,1795,1794.9999999999998,7.492760300922379,293.63,293.63,5.682320471356869,0.16358217270194986,0.16358217270194986,April
SHIR,Balito,DEL-03,DELISH SISTERS CAFE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Local,DES-03,DESAI FAMILY BAKERS T/A COUNTRY BAKE,922,922.0000000000001,6.826545223556594,140.87999999999994,140.88,4.94790846418795,0.15279826464208243,0.15279826464208243,April
SHIR,DBN CBD,DIA-01,DIAKONIA CENTRE,6820,6820.000000000003,8.827614750837508,1149.5400000000004,1149.54,7.047117141335956,0.16855425219941347,0.16855425219941347,April
SHIR,South Coast,JCS-01,DISTINCTIVE CHOICE T/A JC'S RESTUARANT,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
KAM,Collection,DON-03,DONGALA BOUTIQUE HOTEL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,PMB,SKI-06,D'PONTE'S FISH N' CHIPS PMB,7828,7828.000000000001,8.965462328515967,1576.1999999999996,1576.2,7.362772165919549,0.20135411343893717,0.20135411343893717,April
ANA,Drakensberg,DRA-05,DRAKENSBERG SUN RESORT,27413,27413.000000000004,10.21877263241388,6399.780000000003,6399.78,8.76401889375693,0.23345784846605624,0.23345784846605624,April
RAJEN,Local,NEW-05,DROPKICK MURPHY'S,5697,5696.999999999996,8.647694999480395,989.5499999999995,989.55,6.897250294336989,0.17369668246445497,0.17369668246445497,April
SHIR,Umhlanga,DUM-02,DUMA MANZI LODGES (PTY) LTD,6192,6192.000000000003,8.731013415269564,1179.3399999999997,1179.34,7.072710238946892,0.19046188630490954,0.19046188630490954,April
SHIR,DBN CBD,DUR-13,DURBAN CLUB,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,DBN CBD,DUR-12,DURBAN MANOR HOTEL AND CONFERENCE CENTRE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
SHIR,Local,DUR-10,DURBAN UNITED HEBREW CONGREGATION,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Local,DUR-05,DURBAN UNIVERCITY OF TECHNOLOGY (H/SCHL),17560,17559.999999999993,9.773378867189107,3792.049999999998,3792.05,8.24066204894199,0.2159481776765376,0.2159481776765376,April
SHIR,DBN CBD,EAT-02,EAT GOURMET,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,DBN CBD,EGA-01,EGAGASINI RESTAURANT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Local,EMA,EMAKHOSINI HOTEL ON EAST (PTY)LTD,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Richards Bay,ETH-37,ETHEKWINI - HESTO -STANGER,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Local,ETH-33,ETHEKWINI CATERERS - DURBAN CHRISTIAN,1861,1861.0000000000002,7.528869256642251,855.8399999999999,855.84,6.75208344278294,0.4598817839871037,0.4598817839871037,April
RAJEN,DBN CBD,ETH-35,ETHEKWINI CATERERS - EDEN ROC RETIREMENT,3268,3267.999999999998,8.091933455979893,1382.3100000000004,1382.31,7.2315112917637565,0.42298347613219095,0.42298347613219095,April
RAJEN,Umhlanga,ETH-47,ETHEKWINI CATERERS - NORTH BAY LODGE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
LUC,PMB,ETH-23,ETHEKWINI CATERERS - PMB CHILDREN HOMES,383,382.9999999999999,5.948034989180646,217.99999999999997,218,5.384495062789089,0.5691906005221932,0.5691906005221932,April
SHIR,South Coast,ETH-34,ETHEKWINI CATERERS - SHELLY BEACH P HOS,17085,17085.000000000004,9.745956164549392,7337.879999999996,7337.88,8.900805251551748,0.42949253731343284,0.42949253731343284,April
KAM,Collection,ETH-01,ETHEKWINI CATERERS (PTY) LTD HEAD OFFICE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
KIM,PMB,ETH-05,ETHEKWINI CATERERS ALBANY CATERERS,1435,1435.0000000000007,7.268920128193722,656.5599999999997,656.56,6.487014083321456,0.45753310104529615,0.45753310104529615,April
ANA,PMB,ETH-09,ETHEKWINI CATERERS- AZALIA GARDENS,1056,1056.0,6.962243464266207,456.38000000000017,456.38,6.123325795818278,0.4321780303030303,0.4321780303030303,April
RAJEN,Local,ETH-39,ETHEKWINI CATERERS -DURBAN CHILD & YOUTH,288,288.00000000000006,5.662960480135946,122.99999999999994,123,4.812184355372417,0.4270833333333333,0.4270833333333333,April
RAJEN,DBN CBD,ETH-02,ETHEKWINI CATERERS- EDEN CRESCENT,20225,20224.999999999996,9.914674741926692,8167.71,8167.71,9.007943854806761,0.40384227441285536,0.40384227441285536,April
RAJEN,Local,ETH-11,ETHEKWINI CATERERS- EDEN GARDENS,9575,9575.000000000007,9.166910814048848,4091.4199999999973,4091.42,8.316647377045006,0.4273023498694517,0.4273023498694517,April
RAJEN,Umhlanga,ETH-07,ETHEKWINI CATERERS- MILDENE PARK,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
RAJEN,Local,ETH-13,ETHEKWINI CATERERS- NAZARETH HOUSE,4287,4287.000000000002,8.363342466597977,1618.1000000000006,1618.1,7.389007900405763,0.3774434336365757,0.3774434336365757,April
RAJEN,South Coast,ETH-15,ETHEKWINI CATERERS- NPC COEDMORE,1540,1539.9999999999995,7.3395376954076745,594.0000000000001,594,6.386879319362645,0.38571428571428573,0.38571428571428573,April
RAJEN,Upper Highway,ETH-43,ETHEKWINI CATERERS WINSTON PK FRAIL CARE,2411,2410.999999999999,7.787796878181171,998.65,998.65,6.906404366911181,0.4142057237660722,0.4142057237660722,April
KAM,Upper Highway,ETH-45,ETHEKWINI CATERERS WOOLWORTHS DISTRIBUT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Umhlanga,ETH-25,ETHEKWINI CATERERS-SOMERSET RETIREMENT,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Umhlanga,ETH-08,ETHEKWINI CATERERS-TWILANGA RETIREMENT,1581,1581.0000000000007,7.365812837209472,627.8100000000002,627.81,6.442237572920688,0.39709677419354833,0.39709677419354833,April
KAM,PMB,ETH-38,ETHEKWINI- EMMA BARTER VICTORIA HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Umhlanga,SUP-03,ETHEKWINI MUNICIPALITY -SUPPLY CHAIN MAN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,ETH-42,ETHEKWINI -ST MARTINS DIOCESAN HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Local,GRE-07,EVENTS BY ONICCA T/A GREEN LOUNGE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
SHIR,Collection,EXP-02,EXPLORING COFFEE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
SHIR,Umhlanga,FAB-01,FABRICA COFFEE COMPANY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
SHIR,Upper Highway,FAL-03,FALCON ORIENTAL FAST FOODS,705,705.0000000000002,6.558197802812269,134.00999999999996,134.01,4.897914424032137,0.1900851063829787,0.19008510638297874,April
SHIR,Local,FAT-04,FAT FROG,2843,2843.0000000000014,7.952615111651,522.4599999999999,522.46,6.258548425884557,0.18377066479071405,0.18377066479071408,April
RAJEN,Collection,FEE-08,FEEDEM GROUP (PTY) BLAIN HOUSE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,Collection,FEE-06,FEEDEM GROUP (PTY) -EMUSENI CENTRE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,FEE-01,FEEDEM GROUP (PTY) LTD ENGEN REFINERY,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,FEE-03,FEEDEM GROUP (PTY) LTD -SIMBA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Local,FEE-05,FEEDEM GROUP (PTY) LTD-CENTENARY HOME,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,Drakensberg,FEE-09,FEEDEM GROUP (PTY) MICHAEL HOUSE SCHOOL,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,FEE-12,FEEDEM GROUP (PTY) MMI UMHLANGA,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,FEE-11,FEEDEM GROUP (PTY) SANBS MOUNT EDGECOMBE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,FEE-07,FEEDEM GROUP (PTY) TUISIG CENTRE,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,FEE-14,FEEDEM GROUP PTY 3353 PINEHAVEN,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Collection,FEE-13,FEEDEM GROUP PTY AWOFTA POINSETTIA PARK,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
ANA,PMB,FER-02,FERN HILL HOTEL,27829,27829.0,10.233833921427351,5695.310000000005,5695.31,8.647398308113607,0.20465377843257035,0.20465377843257038,April
KAM,Upper Highway,FIN-01,FIN & SCALE,0,2.718281828459045,1.0,1.0,0,0.0,-,0.0,April
KAM,PMB,VDE-01,FIRE AND OAK  (PTY) LTD T/A VDEV,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
RAJEN,Upper Highway,EAT-06,FIRST2 MARKET(PTY) LTD - EATFRESH RCL,16790,16789.999999999985,9.728538750071586,3671.3199999999993,3671.32,8.208306549406302,0.21866110780226325,0.21866110780226325,April
RAJEN,Collection,EAT-08,FIRST2 MARKET(PTY) LTD -CONLOG,-,2.718281828459045,1.0,1.0,-,0.0,-,0.0,April
